Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-07-03 22:00,2186,72,67,0.00,7,0.01,,11.0,8.0,0.05,0.74,4.6,2.8,5.2,6.1,,95,96,96,90,84
2017-07-03 23:00,2186,67,65,0.00,8,0.00,,11.6,8.4,0.06,0.66,4.6,2.7,5.4,6.1,,94,94,96,90,84
2017-07-04 00:00,2186,67,64,0.00,10,0.00,,12.4,8.7,0.06,0.65,4.6,2.4,5.7,6.1,,92,92,95,91,84
2017-07-04 01:00,2186,64,62,0.00,11,0.00,,13.2,10.3,0.07,0.59,4.7,2.4,5.7,6.1,,92,89,94,91,84
2017-07-04 02:00,2186,64,61,0.00,13,0.00,,13.2,9.1,0.08,0.56,4.4,2.8,5.6,6.1,,91,87,94,91,84
2017-07-04 03:00,2186,68,64,0.00,16,0.00,,10.6,7.7,0.11,0.65,4.6,2.2,5.6,6.1,,90,86,92,91,84
2017-07-04 04:00,2186,68,65,0.00,17,5.32,,10.6,7.6,0.13,0.64,4.6,2.2,5.3,6.1,,89,85,92,91,84
2017-07-04 05:00,2186,74,65,0.00,23,152.50,,11.8,7.1,0.16,0.71,4.8,2.2,5.6,6.1,,89,83,90,90,84
2017-07-04 06:00,2186,82,74,0.00,20,359.50,,10.7,6.1,0.19,0.96,4.4,2.4,5.6,6.1,,88,82,90,90,84
2017-07-04 07:00,2186,83,82,0.00,19,565.80,,14.5,8.0,0.20,1.10,4.4,2.4,5.0,6.1,,87,82,89,90,84
2017-07-04 08:00,2186,85,83,0.00,16,750.70,,13.6,7.4,0.17,1.18,4.5,2.2,5.4,6.1,,87,84,89,90,84
2017-07-04 09:00,2186,88,85,0.00,13,903.00,,16.2,8.8,0.15,1.27,,,,,,88,86,88,90,84
